"R0","waneRate","OPVtrans","ramp","vaccRate","finalPrev"
18,0.07,0.1,2,2.4,3.7336136061e-280
18,0.07,0.1,2,2.5,4.71518751885e-301
18,0.07,0.1,2,2.6,3.04591470661128e-320
18,0.07,0.1,2,2.7,1.42587345389784e-320
18,0.07,0.1,2,2.8,1.41253368146012e-320
18,0.07,0.1,2,2.9,1.29988671420832e-320
18,0.07,0.1,2,3,1.30038077985416e-320
20,0.07,0.1,2,0,0.00528850270642
20,0.07,0.1,2,0.1,0.00464345261256
20,0.07,0.1,2,0.2,0.00402760778717
20,0.07,0.1,2,0.3,0.00344978215502
20,0.07,0.1,2,0.4,0.00291885121674
20,0.07,0.1,2,0.5,0.00244214177698
20,0.07,0.1,2,0.6,0.00202384090955
20,0.07,0.1,2,0.7,0.0016642238689
20,0.07,0.1,2,0.8,0.00136005187677
20,0.07,0.1,2,0.9,0.00110575494845
20,0.07,0.1,2,1,0.000894717508787
20,0.07,0.1,2,1.1,0.000720232668849
20,0.07,0.1,2,1.2,0.000576053494894
20,0.07,0.1,2,1.3,0.000456650070694
20,0.07,0.1,2,1.4,0.000357293758148
20,0.07,0.1,2,1.5,0.000274046731292
20,0.07,0.1,2,1.6,0.000203696648075
20,0.07,0.1,2,1.7,0.000143679510348
20,0.07,0.1,2,1.8,9.19460059997e-05
20,0.07,0.1,2,1.9,4.68427245114e-05
20,0.07,0.1,2,2,1.6732236491e-17
20,0.07,0.1,2,2.1,2.02558558778e-48
20,0.07,0.1,2,2.2,1.02430235781e-76
20,0.07,0.1,2,2.3,8.6539631296e-103
20,0.07,0.1,2,2.4,5.94025081461e-127
20,0.07,0.1,2,2.5,1.86471169604e-149
20,0.07,0.1,2,2.6,1.68259883411e-170
20,0.07,0.1,2,2.7,2.98377179126e-190
20,0.07,0.1,2,2.8,7.58446489415e-209
20,0.07,0.1,2,2.9,2.11983031773e-226
20,0.07,0.1,2,3,5.19978602474e-243
22,0.07,0.1,2,0,0.005456897944
22,0.07,0.1,2,0.1,0.00484174781192
22,0.07,0.1,2,0.2,0.00425010963658
22,0.07,0.1,2,0.3,0.00368982385213
22,0.07,0.1,2,0.4,0.00316932268463
22,0.07,0.1,2,0.5,0.00269635585512
22,0.07,0.1,2,0.6,0.00227643330628
22,0.07,0.1,2,0.7,0.00191166736711
22,0.07,0.1,2,0.8,0.00160058885569
22,0.07,0.1,2,0.9,0.00133891508525
22,0.07,0.1,2,1,0.00112074499766
22,0.07,0.1,2,1.1,0.000939649324146
22,0.07,0.1,2,1.2,0.000789415748341
22,0.07,0.1,2,1.3,0.000664455447511
22,0.07,0.1,2,1.4,0.000559968648924
22,0.07,0.1,2,1.5,0.000471963780878
22,0.07,0.1,2,1.6,0.000397196979493
22,0.07,0.1,2,1.7,0.000333074658322
22,0.07,0.1,2,1.8,0.000277545252445
22,0.07,0.1,2,1.9,0.000228999391912
22,0.07,0.1,2,2,0.000186169496371
22,0.07,0.1,2,2.1,0.00014804718984
22,0.07,0.1,2,2.2,0.000113868321945
22,0.07,0.1,2,2.3,8.31002719852e-05
22,0.07,0.1,2,2.4,5.50449555044e-05
22,0.07,0.1,2,2.5,3.15731478634e-05
22,0.07,0.1,2,2.6,2.29084761872e-23
22,0.07,0.1,2,2.7,2.13668668857e-44
22,0.07,0.1,2,2.8,3.37392956029e-64
22,0.07,0.1,2,2.9,6.82754561002e-83
22,0.07,0.1,2,3,1.39639670742e-100
4,0.07,0.2,2,0,0.00306037235251
4,0.07,0.2,2,0.1,0.00198589021363
4,0.07,0.2,2,0.2,0.00108699321016
4,0.07,0.2,2,0.3,0.000326135550629
4,0.07,0.2,2,0.4,4.93707319933e-163
4,0.07,0.2,2,0.5,2.35175247420433e-321
4,0.07,0.2,2,0.6,5.73116149175846e-322
4,0.07,0.2,2,0.7,5.58294179800609e-322
4,0.07,0.2,2,0.8,8.94258818972656e-322
4,0.07,0.2,2,0.9,1.05235982564186e-321
4,0.07,0.2,2,1,7.11454530011395e-322
4,0.07,0.2,2,1.1,6.66988621885683e-322
4,0.07,0.2,2,1.2,4.84184332924422e-322
4,0.07,0.2,2,1.3,4.69362363549184e-322
4,0.07,0.2,2,1.4,5.87938118551083e-322
4,0.07,0.2,2,1.5,6.37344683135208e-322
4,0.07,0.2,2,1.6,5.13828271674896e-322
4,0.07,0.2,2,1.7,6.86751247719333e-322
4,0.07,0.2,2,1.8,4.49599737715534e-322
4,0.07,0.2,2,1.9,5.82997462092671e-322
4,0.07,0.2,2,2,5.48412866883784e-322
4,0.07,0.2,2,2.1,5.92878775009496e-322
4,0.07,0.2,2,2.2,5.03946958758071e-322
4,0.07,0.2,2,2.3,6.02760087926321e-322
4,0.07,0.2,2,2.4,8.10267659179644e-322
4,0.07,0.2,2,2.5,7.0157321709457e-322
4,0.07,0.2,2,2.6,8.05327002721232e-322
4,0.07,0.2,2,2.7,8.99199475431069e-322
4,0.07,0.2,2,2.8,8.64614880222181e-322
4,0.07,0.2,2,2.9,7.31217155845045e-322
4,0.07,0.2,2,3,8.05327002721232e-322
6,0.07,0.2,2,0,0.00356545315135
6,0.07,0.2,2,0.1,0.0025399012476
6,0.07,0.2,2,0.2,0.00166810914177
6,0.07,0.2,2,0.3,0.000930601055616
6,0.07,0.2,2,0.4,0.000302780200445
6,0.07,0.2,2,0.5,2.57115082749e-131
6,0.07,0.2,2,0.6,2.52961610670718e-321
6,0.07,0.2,2,0.7,2.08001636899165e-321
6,0.07,0.2,2,0.8,1.06224113855868e-321
6,0.07,0.2,2,0.9,1.7835769814869e-321
6,0.07,0.2,2,1,1.70946713461071e-321
6,0.07,0.2,2,1.1,1.48713759398215e-321
6,0.07,0.2,2,1.2,1.22034214522788e-321
6,0.07,0.2,2,1.3,1.31421461793772e-321
6,0.07,0.2,2,1.4,1.28951133564565e-321
6,0.07,0.2,2,1.5,1.49207825044056e-321
6,0.07,0.2,2,1.6,1.11164770314280e-321
6,0.07,0.2,2,1.7,1.58101006669199e-321
6,0.07,0.2,2,1.8,1.19069820647740e-321
6,0.07,0.2,2,1.9,1.20552017585264e-321
6,0.07,0.2,2,2,1.22528280168629e-321
6,0.07,0.2,2,2.1,1.63535728773453e-321
6,0.07,0.2,2,2.2,6.27463370218383e-322
6,0.07,0.2,2,2.3,1.07706310793392e-321
6,0.07,0.2,2,2.4,1.23516411460312e-321
6,0.07,0.2,2,2.5,1.32409593085454e-321
6,0.07,0.2,2,2.6,1.42290906002279e-321
6,0.07,0.2,2,2.7,1.48219693752374e-321
6,0.07,0.2,2,2.8,1.46737496814850e-321
6,0.07,0.2,2,2.9,1.17093558064375e-321
6,0.07,0.2,2,3,1.55136612794151e-321
8,0.07,0.2,2,0,0.00393002195521
8,0.07,0.2,2,0.1,0.00294472998935
8,0.07,0.2,2,0.2,0.00208644426966
8,0.07,0.2,2,0.3,0.00135005159344
8,0.07,0.2,2,0.4,0.000722112431584
8,0.07,0.2,2,0.5,0.000184904452625
8,0.07,0.2,2,0.6,3.45419493867e-154
8,0.07,0.2,2,0.7,4.56516656757312e-321
8,0.07,0.2,2,0.8,2.68277645691797e-321
8,0.07,0.2,2,0.9,2.47032822920623e-321
8,0.07,0.2,2,1,2.17388884170148e-321
8,0.07,0.2,2,1.1,1.89721208003039e-321
8,0.07,0.2,2,1.2,1.75887369919484e-321
8,0.07,0.2,2,1.3,2.70253908275162e-321
8,0.07,0.2,2,1.4,1.79345829440372e-321
8,0.07,0.2,2,1.5,1.84286485898785e-321
8,0.07,0.2,2,1.6,1.7440517298196e-321
8,0.07,0.2,2,1.7,1.80828026377896e-321
8,0.07,0.2,2,1.8,1.76875501211166e-321
8,0.07,0.2,2,1.9,1.7045264781523e-321
8,0.07,0.2,2,2,1.59583203606723e-321
8,0.07,0.2,2,2.1,1.91697470586404e-321
8,0.07,0.2,2,2.2,1.55136612794151e-321
8,0.07,0.2,2,2.3,1.39820577773073e-321
8,0.07,0.2,2,2.4,1.99602520919864e-321
8,0.07,0.2,2,2.5,1.8626274848215e-321
8,0.07,0.2,2,2.6,1.83792420252944e-321
8,0.07,0.2,2,2.7,1.9812032398234e-321
8,0.07,0.2,2,2.8,2.00590652211546e-321
8,0.07,0.2,2,2.9,1.80333960732055e-321
8,0.07,0.2,2,3,2.04049111732435e-321
10,0.07,0.2,2,0,0.00422718081867
10,0.07,0.2,2,0.1,0.00328300174112
10,0.07,0.2,2,0.2,0.00244066372099
10,0.07,0.2,2,0.3,0.00170416864141
10,0.07,0.2,2,0.4,0.00106958423765
10,0.07,0.2,2,0.5,0.000526529198124
10,0.07,0.2,2,0.6,6.15092595894e-05
10,0.07,0.2,2,0.7,4.90348431701e-181
10,0.07,0.2,2,0.8,4.34283702694456e-321
10,0.07,0.2,2,0.9,3.6066792146411e-321
10,0.07,0.2,2,1,3.17684210275922e-321
10,0.07,0.2,2,1.1,2.84581812004558e-321
10,0.07,0.2,2,1.2,2.47032822920623e-321
10,0.07,0.2,2,1.3,3.16202013338398e-321
10,0.07,0.2,2,1.4,2.41104035170528e-321
10,0.07,0.2,2,1.5,2.19365146753513e-321
10,0.07,0.2,2,1.6,2.16400752878466e-321
10,0.07,0.2,2,1.7,2.34187116128751e-321
10,0.07,0.2,2,1.8,2.19365146753513e-321
10,0.07,0.2,2,1.9,2.10471965128371e-321
10,0.07,0.2,2,2,2.25788000149450e-321
10,0.07,0.2,2,2.1,2.09483833836689e-321
10,0.07,0.2,2,2.2,1.88733076711356e-321
10,0.07,0.2,2,2.3,2.11460096420054e-321
10,0.07,0.2,2,2.4,2.35669313066275e-321
10,0.07,0.2,2,2.5,2.44562494691417e-321
10,0.07,0.2,2,2.6,2.03555046086594e-321
10,0.07,0.2,2,2.7,2.17388884170148e-321
10,0.07,0.2,2,2.8,2.27270197086973e-321
10,0.07,0.2,2,2.9,2.00096586565705e-321
10,0.07,0.2,2,3,2.10471965128371e-321
12,0.07,0.2,2,0,0.00448322644503
12,0.07,0.2,2,0.1,0.00358084713567
12,0.07,0.2,2,0.2,0.00275895084648
12,0.07,0.2,2,0.3,0.00202647735732
12,0.07,0.2,2,0.4,0.00138631780969
12,0.07,0.2,2,0.5,0.000834773219974
12,0.07,0.2,2,0.6,0.000363251411811
12,0.07,0.2,2,0.7,1.54017738563e-29
12,0.07,0.2,2,0.8,1.89127843636e-196
12,0.07,0.2,2,0.9,6.51178521218763e-321
12,0.07,0.2,2,1,4.75291151299279e-321
12,0.07,0.2,2,1.1,4.16991405090012e-321
12,0.07,0.2,2,1.2,3.47822214672238e-321
12,0.07,0.2,2,1.3,4.05627895235663e-321
12,0.07,0.2,2,1.4,3.26083326255223e-321
12,0.07,0.2,2,1.5,2.87052140233764e-321
12,0.07,0.2,2,1.6,2.76676761671098e-321
12,0.07,0.2,2,1.7,3.25589260609381e-321
12,0.07,0.2,2,1.8,2.75688630379416e-321
12,0.07,0.2,2,1.9,3.28059588838588e-321
12,0.07,0.2,2,2,2.82111483775352e-321
12,0.07,0.2,2,2.1,2.83099615067034e-321
12,0.07,0.2,2,2.2,2.79641155546146e-321
12,0.07,0.2,2,2.3,2.60866661004178e-321
12,0.07,0.2,2,2.4,2.83593680712876e-321
12,0.07,0.2,2,2.5,2.87546205879605e-321
12,0.07,0.2,2,2.6,2.85075877650399e-321
12,0.07,0.2,2,2.7,2.75688630379416e-321
12,0.07,0.2,2,2.8,2.83099615067034e-321
12,0.07,0.2,2,2.9,2.55431938899924e-321
12,0.07,0.2,2,3,2.51973479379036e-321
14,0.07,0.2,2,0,0.00471112802044
14,0.07,0.2,2,0.1,0.00385010986448
14,0.07,0.2,2,0.2,0.00305224585071
14,0.07,0.2,2,0.3,0.00232864039678
14,0.07,0.2,2,0.4,0.00168650588554
14,0.07,0.2,2,0.5,0.0011274505885
14,0.07,0.2,2,0.6,0.000647613711432
14,0.07,0.2,2,0.7,0.000239471949139
14,0.07,0.2,2,0.8,1.2476463999e-62
14,0.07,0.2,2,0.9,3.46423227569e-198
14,0.07,0.2,2,1,8.44888427273e-305
14,0.07,0.2,2,1.1,5.96337234530385e-321
14,0.07,0.2,2,1.2,5.05429155695595e-321
14,0.07,0.2,2,1.3,4.98018171007977e-321
14,0.07,0.2,2,1.4,4.51576000298899e-321
14,0.07,0.2,2,1.5,4.32801505756932e-321
14,0.07,0.2,2,1.6,4.36259965277821e-321
14,0.07,0.2,2,1.7,4.10074486048235e-321
14,0.07,0.2,2,1.8,3.70549234380935e-321
14,0.07,0.2,2,1.9,4.1600327379833e-321
14,0.07,0.2,2,2,3.5276287113065e-321
14,0.07,0.2,2,2.1,3.50786608547285e-321
14,0.07,0.2,2,2.2,3.67090774860046e-321
14,0.07,0.2,2,2.3,3.23612998026016e-321
14,0.07,0.2,2,2.4,3.61161987109951e-321
14,0.07,0.2,2,2.5,3.71537365672617e-321
14,0.07,0.2,2,2.6,3.61161987109951e-321
14,0.07,0.2,2,2.7,3.56221330651539e-321
14,0.07,0.2,2,2.8,3.38929033047095e-321
14,0.07,0.2,2,2.9,3.02862240900684e-321
14,0.07,0.2,2,3,3.12249488171668e-321
16,0.07,0.2,2,0,0.00491838518873
16,0.07,0.2,2,0.1,0.00409742526937
16,0.07,0.2,2,0.2,0.00332588801191
16,0.07,0.2,2,0.3,0.00261533625098
16,0.07,0.2,2,0.4,0.00197532913198
16,0.07,0.2,2,0.5,0.00141126437934
16,0.07,0.2,2,0.6,0.00092336558209
16,0.07,0.2,2,0.7,0.000507346167799
16,0.07,0.2,2,0.8,0.000156160340322
16,0.07,0.2,2,0.9,5.88264277679e-77
16,0.07,0.2,2,1,1.34943960058e-188
16,0.07,0.2,2,1.1,2.68787713514e-278
16,0.07,0.2,2,1.2,7.19853645990696e-321
16,0.07,0.2,2,1.3,7.08984201782189e-321
16,0.07,0.2,2,1.4,5.95349103238702e-321
16,0.07,0.2,2,1.5,5.5483572027972e-321
16,0.07,0.2,2,1.6,5.5088319511299e-321
16,0.07,0.2,2,1.7,5.16298599904103e-321
16,0.07,0.2,2,1.8,4.57998853694836e-321
16,0.07,0.2,2,1.9,4.92583448903723e-321
16,0.07,0.2,2,2,4.57998853694836e-321
16,0.07,0.2,2,2.1,4.47623475132169e-321
16,0.07,0.2,2,2.2,4.80725873403533e-321
16,0.07,0.2,2,2.3,3.79936481651919e-321
16,0.07,0.2,2,2.4,4.42682818673757e-321
16,0.07,0.2,2,2.5,4.38730293507027e-321
16,0.07,0.2,2,2.6,3.98216910548045e-321
16,0.07,0.2,2,2.7,4.07604157819028e-321
16,0.07,0.2,2,2.8,4.23414258485948e-321
16,0.07,0.2,2,2.9,3.725254969643e-321
16,0.07,0.2,2,3,3.80924612943601e-321
18,0.07,0.2,2,0,0.00510976553991
18,0.07,0.2,2,0.1,0.00432701927751
18,0.07,0.2,2,0.2,0.0035829728814
18,0.07,0.2,2,0.3,0.00288867784404
18,0.07,0.2,2,0.4,0.00225460995347
18,0.07,0.2,2,0.5,0.00168856034697
18,0.07,0.2,2,0.6,0.00119396698854
18,0.07,0.2,2,0.7,0.000769571181025
18,0.07,0.2,2,0.8,0.000410429574782
18,0.07,0.2,2,0.9,0.000109511270807
18,0.07,0.2,2,1,1.86953523393e-77
18,0.07,0.2,2,1.1,3.99221090704e-171
18,0.07,0.2,2,1.2,4.74273795265e-248
18,0.07,0.2,2,1.3,3.60747816367135e-312
18,0.07,0.2,2,1.4,7.81117786075011e-321
18,0.07,0.2,2,1.5,7.23806171157426e-321
18,0.07,0.2,2,1.6,6.83292788198444e-321
18,0.07,0.2,2,1.7,6.44261602176985e-321
18,0.07,0.2,2,1.8,6.08194810030574e-321
18,0.07,0.2,2,1.9,6.32898092322637e-321
18,0.07,0.2,2,2,5.91890643717813e-321
18,0.07,0.2,2,2.1,5.50389129467149e-321
18,0.07,0.2,2,2.2,5.74104280467528e-321
18,0.07,0.2,2,2.3,4.61951378861566e-321
18,0.07,0.2,2,2.4,5.17780796841626e-321
18,0.07,0.2,2,2.5,5.24697715883404e-321
18,0.07,0.2,2,2.6,4.87642792445310e-321
18,0.07,0.2,2,2.7,4.87642792445310e-321
18,0.07,0.2,2,2.8,4.86654661153628e-321
18,0.07,0.2,2,2.9,4.48611606423852e-321
18,0.07,0.2,2,3,4.50587869007217e-321
20,0.07,0.2,2,0,0.00528850270642
20,0.07,0.2,2,0.1,0.00454182509871
20,0.07,0.2,2,0.2,0.00382555380583
20,0.07,0.2,2,0.3,0.00314974698882
20,0.07,0.2,2,0.4,0.00252484365144
20,0.07,0.2,2,0.5,0.00195987067969
20,0.07,0.2,2,0.6,0.00146055228988
20,0.07,0.2,2,0.7,0.001028242102
20,0.07,0.2,2,0.8,0.000660165787964
20,0.07,0.2,2,0.9,0.000350631295162
20,0.07,0.2,2,1,9.24604385168e-05
20,0.07,0.2,2,1.1,1.10010068289e-68
20,0.07,0.2,2,1.2,6.18634357973e-149
20,0.07,0.2,2,1.3,2.96107378556e-216
20,0.07,0.2,2,1.4,1.51313130157e-273
20,0.07,0.2,2,1.5,1.06174707291284e-320
20,0.07,0.2,2,1.6,8.86353768639196e-321
20,0.07,0.2,2,1.7,8.10267659179644e-321
20,0.07,0.2,2,1.8,7.16889252115649e-321
20,0.07,0.2,2,1.9,7.58884832012155e-321
20,0.07,0.2,2,2,6.50684455572922e-321
20,0.07,0.2,2,2.1,5.71139886592481e-321
20,0.07,0.2,2,2.2,6.66494556239842e-321
20,0.07,0.2,2,2.3,5.9040844678029e-321
20,0.07,0.2,2,2.4,6.10665138259781e-321
20,0.07,0.2,2,2.5,6.0226602228048e-321
20,0.07,0.2,2,2.6,5.88926249842766e-321
20,0.07,0.2,2,2.7,5.85467790321877e-321
20,0.07,0.2,2,2.8,5.77562739988417e-321
20,0.07,0.2,2,2.9,5.03946958758071e-321
20,0.07,0.2,2,3,5.13334206029055e-321
22,0.07,0.2,2,0,0.005456897944
22,0.07,0.2,2,0.1,0.00474401035823
22,0.07,0.2,2,0.2,0.00405515144947
22,0.07,0.2,2,0.3,0.00339920912427
22,0.07,0.2,2,0.4,0.00278601422755
22,0.07,0.2,2,0.5,0.00222495444978
22,0.07,0.2,2,0.6,0.00172316893565
22,0.07,0.2,2,0.7,0.00128408087206
22,0.07,0.2,2,0.8,0.000906980396914
22,0.07,0.2,2,0.9,0.000587730369867
22,0.07,0.2,2,1,0.000320056541795
22,0.07,0.2,2,1.1,9.68086293435e-05
22,0.07,0.2,2,1.2,2.89282452639e-54
22,0.07,0.2,2,1.3,1.82262755815e-124
22,0.07,0.2,2,1.4,1.5889880474e-184
22,0.07,0.2,2,1.5,1.36035860754e-236
22,0.07,0.2,2,1.6,2.77511088932e-282
22,0.07,0.2,2,1.7,1.17439404016464e-320
22,0.07,0.2,2,1.8,8.97223212847704e-321
22,0.07,0.2,2,1.9,9.38230661452527e-321
22,0.07,0.2,2,2,8.86353768639196e-321
22,0.07,0.2,2,2.1,7.97916018033613e-321
22,0.07,0.2,2,2.2,8.35465007117548e-321
22,0.07,0.2,2,2.3,6.87739379011015e-321
22,0.07,0.2,2,2.4,7.48509453449489e-321
22,0.07,0.2,2,2.5,7.22323974219902e-321
22,0.07,0.2,2,2.6,7.03549479677935e-321
22,0.07,0.2,2,2.7,6.78846197385873e-321
22,0.07,0.2,2,2.8,6.72423343989937e-321
22,0.07,0.2,2,2.9,5.785508712801e-321
22,0.07,0.2,2,3,5.92878775009496e-321
3,0.07,0.025,2,0,0.0026753427959
3,0.07,0.025,2,0.1,0.00174299237378
3,0.07,0.025,2,0.2,0.000952485589789
3,0.07,0.025,2,0.3,0.000263270074235
3,0.07,0.025,2,0.4,2.45290347889e-167
3,0.07,0.025,2,0.5,1.48219693752374e-322
3,0.07,0.025,2,0.6,6.91691904177745e-323
3,0.07,0.025,2,0.7,6.4228533959362e-323
3,0.07,0.025,2,0.8,7.4109846876187e-323
3,0.07,0.025,2,0.9,4.94065645841247e-324
3,0.07,0.025,2,1,8.89318162514244e-323
3,0.07,0.025,2,1.1,6.4228533959362e-323
3,0.07,0.025,2,1.2,2.27270197086973e-322
3,0.07,0.025,2,1.3,1.28457067918724e-322
3,0.07,0.025,2,1.4,9.38724727098368e-323
3,0.07,0.025,2,1.5,-2.96439387504748e-323
3,0.07,0.025,2,1.6,4.29837111881884e-322
3,0.07,0.025,2,1.7,2.66795448754273e-322
3,0.07,0.025,2,1.8,1.92685601878086e-322
3,0.07,0.025,2,1.9,1.03753785626662e-322
3,0.07,0.025,2,2,4.29837111881884e-322
3,0.07,0.025,2,2.1,6.37344683135208e-322
3,0.07,0.025,2,2.2,5.13828271674896e-322
3,0.07,0.025,2,2.3,5.97819431467908e-322
3,0.07,0.025,2,2.4,4.44659081257122e-323
3,0.07,0.025,2,2.5,3.4090529563046e-322
3,0.07,0.025,2,2.6,3.01380043963160e-322
3,0.07,0.025,2,2.7,1.18575755001899e-322
3,0.07,0.025,2,2.8,7.4109846876187e-323
3,0.07,0.025,2,2.9,3.01380043963160e-322
3,0.07,0.025,2,3,1.48219693752374e-322
3,0.07,0.05,2,0,0.0026753427959
3,0.07,0.05,2,0.1,0.00172044328163
3,0.07,0.05,2,0.2,0.000911676912594
3,0.07,0.05,2,0.3,0.000212195804465
3,0.07,0.05,2,0.4,1.71372326011e-196
3,0.07,0.05,2,0.5,1.13635098543487e-321
3,0.07,0.05,2,0.6,7.90505033345994e-323
3,0.07,0.05,2,0.7,8.89318162514244e-323
3,0.07,0.05,2,0.8,6.4228533959362e-323
3,0.07,0.05,2,0.9,2.47032822920623e-322
3,0.07,0.05,2,1,8.89318162514244e-323
3,0.07,0.05,2,1.1,2.47032822920623e-323
3,0.07,0.05,2,1.2,5.92878775009496e-323
3,0.07,0.05,2,1.3,8.39911597930119e-323
3,0.07,0.05,2,1.4,2.76676761671098e-322
3,0.07,0.05,2,1.5,3.06320700421573e-322
3,0.07,0.05,2,1.6,3.2114266979681e-322
3,0.07,0.05,2,1.7,2.96439387504748e-322
3,0.07,0.05,2,1.8,1.43279037293961e-322
3,0.07,0.05,2,1.9,7.90505033345994e-323
3,0.07,0.05,2,2,2.76676761671098e-322
3,0.07,0.05,2,2.1,4.74303020007597e-322
3,0.07,0.05,2,2.2,6.17582057301558e-322
3,0.07,0.05,2,2.3,4.74303020007597e-322
3,0.07,0.05,2,2.4,3.2114266979681e-322
3,0.07,0.05,2,2.5,3.55727265005698e-322
3,0.07,0.05,2,2.6,3.4090529563046e-322
3,0.07,0.05,2,2.7,3.01380043963160e-322
3,0.07,0.05,2,2.8,3.50786608547285e-322
3,0.07,0.05,2,2.9,5.28650241050134e-322
3,0.07,0.05,2,3,5.63234836259021e-322
3,0.07,0.1,2,0,0.0026753427959
3,0.07,0.1,2,0.1,0.00167174198721
3,0.07,0.1,2,0.2,0.000824553122437
3,0.07,0.1,2,0.3,9.64563447845e-05
3,0.07,0.1,2,0.4,9.63491997129e-255
3,0.07,0.1,2,0.5,7.11454530011395e-322
3,0.07,0.1,2,0.6,2.42092166462211e-322
3,0.07,0.1,2,0.7,1.63041663127611e-322
3,0.07,0.1,2,0.8,2.32210853545386e-322
3,0.07,0.1,2,0.9,2.37151510003798e-322
3,0.07,0.1,2,1,2.71736105212686e-322
3,0.07,0.1,2,1.1,3.16202013338398e-322
3,0.07,0.1,2,1.2,3.35964639172048e-322
3,0.07,0.1,2,1.3,2.76676761671098e-322
3,0.07,0.1,2,1.4,4.69362363549184e-322
3,0.07,0.1,2,1.5,1.77863632502849e-322
3,0.07,0.1,2,1.6,2.32210853545386e-322
3,0.07,0.1,2,1.7,2.32210853545386e-322
3,0.07,0.1,2,1.8,2.51973479379036e-322
3,0.07,0.1,2,1.9,2.51973479379036e-322
3,0.07,0.1,2,2,2.66795448754273e-322
3,0.07,0.1,2,2.1,4.69362363549184e-322
3,0.07,0.1,2,2.2,2.96439387504748e-322
3,0.07,0.1,2,2.3,3.31023982713635e-322
3,0.07,0.1,2,2.4,2.96439387504748e-322
3,0.07,0.1,2,2.5,3.2114266979681e-322
3,0.07,0.1,2,2.6,3.55727265005698e-322
3,0.07,0.1,2,2.7,3.45845952088873e-322
3,0.07,0.1,2,2.8,4.99006302299659e-322
3,0.07,0.1,2,2.9,3.55727265005698e-322
3,0.07,0.1,2,3,3.2114266979681e-322
3,0.07,0.2,2,0,0.0026753427959
3,0.07,0.2,2,0.1,0.00155616535454
3,0.07,0.2,2,0.2,0.000618922077923
3,0.07,0.2,2,0.3,6.61193610152e-84
3,0.07,0.2,2,0.4,1.16599492418534e-321
3,0.07,0.2,2,0.5,4.24896455423472e-322
3,0.07,0.2,2,0.6,1.23516411460312e-322
3,0.07,0.2,2,0.7,9.38724727098368e-323
3,0.07,0.2,2,0.8,9.38724727098368e-323
3,0.07,0.2,2,0.9,9.38724727098368e-323
3,0.07,0.2,2,1,1.03753785626662e-322
3,0.07,0.2,2,1.1,2.66795448754273e-322
3,0.07,0.2,2,1.2,1.77863632502849e-322
3,0.07,0.2,2,1.3,2.66795448754273e-322
3,0.07,0.2,2,1.4,1.87744945419674e-322
3,0.07,0.2,2,1.5,1.33397724377137e-322
3,0.07,0.2,2,1.6,2.66795448754273e-322
3,0.07,0.2,2,1.7,1.82804288961261e-322
3,0.07,0.2,2,1.8,2.42092166462211e-322
3,0.07,0.2,2,1.9,2.42092166462211e-322
3,0.07,0.2,2,2,2.27270197086973e-322
3,0.07,0.2,2,2.1,2.51973479379036e-322
3,0.07,0.2,2,2.2,9.88131291682493e-323
3,0.07,0.2,2,2.3,1.13635098543487e-322
3,0.07,0.2,2,2.4,1.28457067918724e-322
3,0.07,0.2,2,2.5,8.39911597930119e-323
3,0.07,0.2,2,2.6,1.33397724377137e-322
3,0.07,0.2,2,2.7,1.03753785626662e-322
3,0.07,0.2,2,2.8,1.13635098543487e-322
3,0.07,0.2,2,2.9,1.43279037293961e-322
3,0.07,0.2,2,3,9.88131291682493e-323
5,0.07,0.025,2,0,0.00333962169987
5,0.07,0.025,2,0.1,0.00248763895101
5,0.07,0.025,2,0.2,0.00176818745014
5,0.07,0.025,2,0.3,0.00115741021142
5,0.07,0.025,2,0.4,0.00063088173952
5,0.07,0.025,2,0.5,0.000165376057439
5,0.07,0.025,2,0.6,8.61124916236e-157
5,0.07,0.025,2,0.7,3.2114266979681e-322
5,0.07,0.025,2,0.8,3.2114266979681e-322
5,0.07,0.025,2,0.9,1.08694442085074e-322
5,0.07,0.025,2,1,8.89318162514244e-323
5,0.07,0.025,2,1.1,8.89318162514244e-323
5,0.07,0.025,2,1.2,7.85564376887582e-322
5,0.07,0.025,2,1.3,1.08694442085074e-322
5,0.07,0.025,2,1.4,5.92878775009496e-323
5,0.07,0.025,2,1.5,1.59583203606723e-321
5,0.07,0.025,2,1.6,3.65608577922522e-322
5,0.07,0.025,2,1.7,6.91691904177745e-322
5,0.07,0.025,2,1.8,4.10074486048235e-322
5,0.07,0.025,2,1.9,1.63041663127611e-321
5,0.07,0.025,2,2,9.38724727098368e-322
5,0.07,0.025,2,2.1,1.27963002272883e-321
5,0.07,0.025,2,2.2,1.19563886293582e-321
5,0.07,0.025,2,2.3,1.18575755001899e-321
5,0.07,0.025,2,2.4,1.18575755001899e-322
5,0.07,0.025,2,2.5,4.29837111881884e-322
5,0.07,0.025,2,2.6,3.90311860214585e-322
5,0.07,0.025,2,2.7,2.02566914794911e-322
5,0.07,0.025,2,2.8,8.89318162514244e-323
5,0.07,0.025,2,2.9,3.8043054729776e-322
5,0.07,0.025,2,3,1.82804288961261e-322
5,0.07,0.05,2,0,0.00333962169987
5,0.07,0.05,2,0.1,0.00246411948111
5,0.07,0.05,2,0.2,0.00172517507493
5,0.07,0.05,2,0.3,0.00109840103219
5,0.07,0.05,2,0.4,0.000558749211582
5,0.07,0.05,2,0.5,8.35387392264e-05
