"R0","waneRate","OPVtrans","ramp","vaccRate","finalPrev"
14,0.04,0.2,2,0.7,3.61658840471e-221
14,0.04,0.2,2,0.8,3.61161987109951e-321
14,0.04,0.2,2,0.9,2.99897847025637e-321
14,0.04,0.2,2,1,2.62348857941702e-321
14,0.04,0.2,2,1.1,2.37151510003798e-321
14,0.04,0.2,2,1.2,2.08989768190847e-321
14,0.04,0.2,2,1.3,2.07013505607482e-321
14,0.04,0.2,2,1.4,1.80333960732055e-321
14,0.04,0.2,2,1.5,2.23811737566085e-321
14,0.04,0.2,2,1.6,1.96638127044816e-321
14,0.04,0.2,2,1.7,1.91697470586404e-321
14,0.04,0.2,2,1.8,1.8231022331542e-321
14,0.04,0.2,2,1.9,1.71440779106913e-321
14,0.04,0.2,2,2,1.23022345814470e-321
14,0.04,0.2,2,2.1,2.03555046086594e-321
14,0.04,0.2,2,2.2,1.665001226485e-321
14,0.04,0.2,2,2.3,1.84780551544626e-321
14,0.04,0.2,2,2.4,2.34187116128751e-321
14,0.04,0.2,2,2.5,1.64523860065135e-321
14,0.04,0.2,2,2.6,1.69958582169389e-321
14,0.04,0.2,2,2.7,1.74899238627801e-321
14,0.04,0.2,2,2.8,1.7045264781523e-321
14,0.04,0.2,2,2.9,1.70946713461071e-321
14,0.04,0.2,2,3,1.50195956335739e-321
16,0.04,0.2,2,0,0.00418982817408
16,0.04,0.2,2,0.1,0.00338914764984
16,0.04,0.2,2,0.2,0.00262988020857
16,0.04,0.2,2,0.3,0.00192306640555
16,0.04,0.2,2,0.4,0.0012783376549
16,0.04,0.2,2,0.5,0.000701301761191
16,0.04,0.2,2,0.6,0.000191719775456
16,0.04,0.2,2,0.7,3.2993911082e-130
16,0.04,0.2,2,0.8,3.51039578323e-292
16,0.04,0.2,2,0.9,3.95252516672997e-321
16,0.04,0.2,2,1,3.2904772013027e-321
16,0.04,0.2,2,1.1,2.73712367796051e-321
16,0.04,0.2,2,1.2,2.65807317462591e-321
16,0.04,0.2,2,1.3,2.35669313066275e-321
16,0.04,0.2,2,1.4,2.20353278045196e-321
16,0.04,0.2,2,1.5,2.76182696025257e-321
16,0.04,0.2,2,1.6,2.26776131441132e-321
16,0.04,0.2,2,1.7,2.23811737566085e-321
16,0.04,0.2,2,1.8,2.02566914794911e-321
16,0.04,0.2,2,1.9,2.04049111732435e-321
16,0.04,0.2,2,2,2.07507571253324e-322
16,0.04,0.2,2,2.1,2.13930424649260e-321
16,0.04,0.2,2,2.2,1.9416779881561e-321
16,0.04,0.2,2,2.3,1.9812032398234e-321
16,0.04,0.2,2,2.4,2.17882949815990e-321
16,0.04,0.2,2,2.5,1.79839895086214e-321
16,0.04,0.2,2,2.6,1.79345829440372e-321
16,0.04,0.2,2,2.7,1.87744945419674e-321
16,0.04,0.2,2,2.8,1.85768682836309e-321
16,0.04,0.2,2,2.9,1.85768682836309e-321
16,0.04,0.2,2,3,4.44659081257122e-322
18,0.04,0.2,2,0,0.00433549724206
18,0.04,0.2,2,0.1,0.00357199941651
18,0.04,0.2,2,0.2,0.00283837173202
18,0.04,0.2,2,0.3,0.00214467242482
18,0.04,0.2,2,0.4,0.00150108494981
18,0.04,0.2,2,0.5,0.000915717665043
18,0.04,0.2,2,0.6,0.000392338166464
18,0.04,0.2,2,0.7,9.35232555017e-43
18,0.04,0.2,2,0.8,4.02933771978e-210
18,0.04,0.2,2,0.9,5.75586477405052e-321
18,0.04,0.2,2,1,4.21932061548425e-321
18,0.04,0.2,2,1.1,3.37940901755413e-321
18,0.04,0.2,2,1.2,3.16202013338398e-321
18,0.04,0.2,2,1.3,2.87052140233764e-321
18,0.04,0.2,2,1.4,2.62348857941702e-321
18,0.04,0.2,2,1.5,3.14225750755033e-321
18,0.04,0.2,2,1.6,2.63336989233384e-321
18,0.04,0.2,2,1.7,2.41104035170528e-321
18,0.04,0.2,2,1.8,2.68771711337638e-321
18,0.04,0.2,2,1.9,2.14918555940942e-321
18,0.04,0.2,2,2,3.75489890839347e-322
18,0.04,0.2,2,2.1,2.47526888566465e-321
18,0.04,0.2,2,2.2,2.23317671920243e-321
18,0.04,0.2,2,2.3,2.21341409336878e-321
18,0.04,0.2,2,2.4,2.66301383108432e-321
18,0.04,0.2,2,2.5,2.0207284914907e-321
18,0.04,0.2,2,2.6,2.05037243024117e-321
18,0.04,0.2,2,2.7,2.24799868857767e-321
18,0.04,0.2,2,2.8,2.0207284914907e-321
18,0.04,0.2,2,2.9,2.01084717857387e-321
18,0.04,0.2,2,3,1.50690021981580e-321
20,0.04,0.2,2,0,0.00447100375888
20,0.04,0.2,2,0.1,0.00374295141665
20,0.04,0.2,2,0.2,0.00303602079645
20,0.04,0.2,2,0.3,0.00235891309405
20,0.04,0.2,2,0.4,0.00172139212412
20,0.04,0.2,2,0.5,0.00113267472078
20,0.04,0.2,2,0.6,0.000599245920749
20,0.04,0.2,2,0.7,0.000123135795434
20,0.04,0.2,2,0.8,2.58829145399e-130
20,0.04,0.2,2,0.9,5.52063937896e-263
20,0.04,0.2,2,1,5.57306048508926e-321
20,0.04,0.2,2,1.1,4.21932061548425e-321
20,0.04,0.2,2,1.2,3.97722844902203e-321
20,0.04,0.2,2,1.3,3.52268805484809e-321
20,0.04,0.2,2,1.4,3.14225750755033e-321
20,0.04,0.2,2,1.5,3.69067037443411e-321
20,0.04,0.2,2,1.6,3.07308831713255e-321
20,0.04,0.2,2,1.7,2.83593680712876e-321
20,0.04,0.2,2,1.8,2.82605549421193e-321
20,0.04,0.2,2,1.9,2.49009085503988e-321
20,0.04,0.2,2,2,1.83298354607102e-321
20,0.04,0.2,2,2.1,2.98415650088113e-321
20,0.04,0.2,2,2.2,2.51973479379036e-321
20,0.04,0.2,2,2.3,2.58396332774972e-321
20,0.04,0.2,2,2.4,2.25788000149450e-321
20,0.04,0.2,2,2.5,2.32210853545386e-321
20,0.04,0.2,2,2.6,2.21835474982720e-321
20,0.04,0.2,2,2.7,2.42092166462211e-321
20,0.04,0.2,2,2.8,2.34187116128751e-321
20,0.04,0.2,2,2.9,2.48020954212306e-321
20,0.04,0.2,2,3,1.74899238627801e-321
22,0.04,0.2,2,0,0.00459814083392
22,0.04,0.2,2,0.1,0.0039035709393
22,0.04,0.2,2,0.2,0.00322357721043
22,0.04,0.2,2,0.3,0.00256544404566
22,0.04,0.2,2,0.4,0.0019380025005
22,0.04,0.2,2,0.5,0.00135060723087
22,0.04,0.2,2,0.6,0.000811317615181
22,0.04,0.2,2,0.7,0.000324932702772
22,0.04,0.2,2,0.8,1.02331412595e-52
22,0.04,0.2,2,0.9,3.2646004584e-189
22,0.04,0.2,2,1,7.96105829082e-297
22,0.04,0.2,2,1.1,5.26673978466769e-321
22,0.04,0.2,2,1.2,4.97524105362135e-321
22,0.04,0.2,2,1.3,4.42188753027916e-321
22,0.04,0.2,2,1.4,3.75983956485189e-321
22,0.04,0.2,2,1.5,4.06121960881505e-321
22,0.04,0.2,2,1.6,3.4881034596392e-321
22,0.04,0.2,2,1.7,3.50786608547285e-321
22,0.04,0.2,2,1.8,3.39423098692936e-321
22,0.04,0.2,2,1.9,3.04838503484049e-321
22,0.04,0.2,2,2,1.60077269252564e-321
22,0.04,0.2,2,2.1,3.04838503484049e-321
22,0.04,0.2,2,2.2,2.67289514400114e-321
22,0.04,0.2,2,2.3,3.2904772013027e-321
22,0.04,0.2,2,2.4,2.97921584442272e-321
22,0.04,0.2,2,2.5,2.66301383108432e-321
22,0.04,0.2,2,2.6,2.39127772587163e-321
22,0.04,0.2,2,2.7,2.78158958608622e-321
22,0.04,0.2,2,2.8,2.58890398420813e-321
22,0.04,0.2,2,2.9,2.61854792295861e-321
22,0.04,0.2,2,3,1.65017925710976e-321
4,0.1,0.1,2,0,0.00333399194888
4,0.1,0.1,2,0.1,0.00236726911233
4,0.1,0.1,2,0.2,0.00155800364048
4,0.1,0.1,2,0.3,0.000875058515807
4,0.1,0.1,2,0.4,0.000290519420177
4,0.1,0.1,2,0.5,5.60478427633e-115
4,0.1,0.1,2,0.6,4.32307440111091e-321
4,0.1,0.1,2,0.7,2.97427518796430e-321
4,0.1,0.1,2,0.8,2.26776131441132e-321
4,0.1,0.1,2,0.9,1.61065400544246e-321
4,0.1,0.1,2,1,1.62053531835929e-321
4,0.1,0.1,2,1.1,1.7045264781523e-321
4,0.1,0.1,2,1.2,1.66006057002659e-321
4,0.1,0.1,2,1.3,1.21540148876947e-321
4,0.1,0.1,2,1.4,1.24010477106153e-321
4,0.1,0.1,2,1.5,1.18081689356058e-321
4,0.1,0.1,2,1.6,1.03259719980821e-321
4,0.1,0.1,2,1.7,1.34385855668819e-321
4,0.1,0.1,2,1.8,1.16105426772693e-321
4,0.1,0.1,2,1.9,1.08200376439233e-321
4,0.1,0.1,2,2,9.78249978765668e-322
4,0.1,0.1,2,2.1,1.00789391751614e-321
4,0.1,0.1,2,2.2,1.12152901605963e-321
4,0.1,0.1,2,2.3,1.20552017585264e-321
4,0.1,0.1,2,2.4,1.02271588689138e-321
4,0.1,0.1,2,2.5,1.18575755001899e-321
4,0.1,0.1,2,2.6,1.17587623710217e-321
4,0.1,0.1,2,2.7,1.04741916918344e-321
4,0.1,0.1,2,2.8,1.14623229835169e-321
4,0.1,0.1,2,2.9,1.14623229835169e-321
4,0.1,0.1,2,3,1.12646967251804e-321
6,0.1,0.1,2,0,0.00393482727039
6,0.1,0.1,2,0.1,0.00302242404122
6,0.1,0.1,2,0.2,0.00224909161242
6,0.1,0.1,2,0.3,0.00159880638753
6,0.1,0.1,2,0.4,0.00105180310301
6,0.1,0.1,2,0.5,0.000588961622503
6,0.1,0.1,2,0.6,0.000194077854636
6,0.1,0.1,2,0.7,7.406357519e-90
6,0.1,0.1,2,0.8,8.96311159695e-249
6,0.1,0.1,2,0.9,4.11556682985758e-321
6,0.1,0.1,2,1,3.61656052755792e-321
6,0.1,0.1,2,1.1,3.47822214672238e-321
6,0.1,0.1,2,1.2,3.08296963004938e-321
6,0.1,0.1,2,1.3,3.57209461943221e-321
6,0.1,0.1,2,1.4,3.45351886443031e-321
6,0.1,0.1,2,1.5,3.25589260609381e-321
6,0.1,0.1,2,1.6,2.91004665400494e-321
6,0.1,0.1,2,1.7,2.64819186170908e-321
6,0.1,0.1,2,1.8,3.16696078984239e-321
6,0.1,0.1,2,1.9,2.85569943296241e-321
6,0.1,0.1,2,2,2.89028402817129e-321
6,0.1,0.1,2,2.1,2.92486862338018e-321
6,0.1,0.1,2,2.2,2.83593680712876e-321
6,0.1,0.1,2,2.3,3.01874109609002e-321
6,0.1,0.1,2,2.4,2.68277645691797e-321
6,0.1,0.1,2,2.5,2.86064008942082e-321
6,0.1,0.1,2,2.6,2.79147089900304e-321
6,0.1,0.1,2,2.7,2.69759842629321e-321
6,0.1,0.1,2,2.8,2.81123352483669e-321
6,0.1,0.1,2,2.9,2.81123352483669e-321
6,0.1,0.1,2,3,2.62842923587543e-321
8,0.1,0.1,2,0,0.00437122735123
8,0.1,0.1,2,0.1,0.00350254472357
8,0.1,0.1,2,0.2,0.00275091268618
8,0.1,0.1,2,0.3,0.00211198041609
8,0.1,0.1,2,0.4,0.00157493603981
8,0.1,0.1,2,0.5,0.00112582848941
8,0.1,0.1,2,0.6,0.000750746001535
8,0.1,0.1,2,0.7,0.000437670320353
8,0.1,0.1,2,0.8,0.000177061928214
8,0.1,0.1,2,0.9,2.59471616714e-33
8,0.1,0.1,2,1,8.80811578335e-141
8,0.1,0.1,2,1.1,3.59868156431e-235
8,0.1,0.1,2,1.2,5.30816257341002e-310
8,0.1,0.1,2,1.3,7.8062372042917e-321
8,0.1,0.1,2,1.4,7.44062862636917e-321
8,0.1,0.1,2,1.5,6.07700744384733e-321
8,0.1,0.1,2,1.6,5.88432184196925e-321
8,0.1,0.1,2,1.7,5.4693066994626e-321
8,0.1,0.1,2,1.8,5.48906932529625e-321
8,0.1,0.1,2,1.9,5.43472210425371e-321
8,0.1,0.1,2,2,5.29638372341816e-321
8,0.1,0.1,2,2.1,5.27662109758451e-321
8,0.1,0.1,2,2.2,5.30132437987658e-321
8,0.1,0.1,2,2.3,5.29144306695975e-321
8,0.1,0.1,2,2.4,5.01970696174706e-321
8,0.1,0.1,2,2.5,4.90607186320358e-321
8,0.1,0.1,2,2.6,4.9554784277877e-321
8,0.1,0.1,2,2.7,4.81219939049374e-321
8,0.1,0.1,2,2.8,4.93571580195405e-321
8,0.1,0.1,2,2.9,4.80725873403533e-321
8,0.1,0.1,2,3,4.80725873403533e-321
10,0.1,0.1,2,0,0.00472768092031
10,0.1,0.1,2,0.1,0.00390077528239
10,0.1,0.1,2,0.2,0.00317045871398
10,0.1,0.1,2,0.3,0.0025397875297
10,0.1,0.1,2,0.4,0.00200527621505
10,0.1,0.1,2,0.5,0.00155839060216
10,0.1,0.1,2,0.6,0.0011881265274
10,0.1,0.1,2,0.7,0.000883268979032
10,0.1,0.1,2,0.8,0.000633625831517
10,0.1,0.1,2,0.9,0.000430348003274
10,0.1,0.1,2,1,0.000265787009176
10,0.1,0.1,2,1.1,0.000133208842635
10,0.1,0.1,2,1.2,2.67481452966e-05
10,0.1,0.1,2,1.3,1.64622461586e-45
10,0.1,0.1,2,1.4,4.73798663801e-100
10,0.1,0.1,2,1.5,3.02054530795e-145
10,0.1,0.1,2,1.6,2.9765141567e-183
10,0.1,0.1,2,1.7,1.02532783678e-215
10,0.1,0.1,2,1.8,7.33335222421e-244
10,0.1,0.1,2,1.9,1.32476061167e-268
10,0.1,0.1,2,2,1.24907242144e-290
10,0.1,0.1,2,2.1,1.87666633869002e-310
10,0.1,0.1,2,2.2,1.17439404016464e-320
10,0.1,0.1,2,2.3,1.13684505108071e-320
10,0.1,0.1,2,2.4,1.08645035520490e-320
10,0.1,0.1,2,2.5,1.02073962430802e-320
10,0.1,0.1,2,2.6,1.00591765493278e-320
10,0.1,0.1,2,2.7,9.72815256661414e-321
10,0.1,0.1,2,2.8,9.62439878098748e-321
10,0.1,0.1,2,2.9,9.19950232556401e-321
10,0.1,0.1,2,3,8.70543667972276e-321
12,0.1,0.1,2,0,0.00503571079427
12,0.1,0.1,2,0.1,0.00424916140611
12,0.1,0.1,2,0.2,0.00354174627535
12,0.1,0.1,2,0.3,0.00292065909751
12,0.1,0.1,2,0.4,0.0023876533728
12,0.1,0.1,2,0.5,0.00193897553017
12,0.1,0.1,2,0.6,0.00156685951885
12,0.1,0.1,2,0.7,0.00126158875491
12,0.1,0.1,2,0.8,0.00101315019072
12,0.1,0.1,2,0.9,0.000812149725732
12,0.1,0.1,2,1,0.000650165719206
12,0.1,0.1,2,1.1,0.000519831537007
12,0.1,0.1,2,1.2,0.000414831126893
12,0.1,0.1,2,1.3,0.000329871612687
12,0.1,0.1,2,1.4,0.000260613178649
12,0.1,0.1,2,1.5,0.000203613200298
12,0.1,0.1,2,1.6,0.000156143048566
12,0.1,0.1,2,1.7,0.000115878679589
12,0.1,0.1,2,1.8,8.15603816469e-05
12,0.1,0.1,2,1.9,5.19101004005e-05
12,0.1,0.1,2,2,2.58751246296e-05
12,0.1,0.1,2,2.1,8.59493888759e-09
12,0.1,0.1,2,2.2,1.06939113257e-28
12,0.1,0.1,2,2.3,5.92982082404e-47
12,0.1,0.1,2,2.4,8.37204793348e-64
12,0.1,0.1,2,2.5,1.93232072829e-79
12,0.1,0.1,2,2.6,5.11721162116e-94
12,0.1,0.1,2,2.7,1.16698530871e-107
12,0.1,0.1,2,2.8,1.81008902023e-120
12,0.1,0.1,2,2.9,1.5685959516e-132
12,0.1,0.1,2,3,6.43218573715e-144
14,0.1,0.1,2,0,0.00531091047897
14,0.1,0.1,2,0.1,0.0045629182158
14,0.1,0.1,2,0.2,0.0038797013272
14,0.1,0.1,2,0.3,0.00327037618658
14,0.1,0.1,2,0.4,0.00274005905001
14,0.1,0.1,2,0.5,0.00228879354878
14,0.1,0.1,2,0.6,0.00191195984412
14,0.1,0.1,2,0.7,0.00160178026191
14,0.1,0.1,2,0.8,0.00134904246378
14,0.1,0.1,2,0.9,0.00114441449504
14,0.1,0.1,2,1,0.000979217804416
14,0.1,0.1,2,1.1,0.000845795363889
14,0.1,0.1,2,1.2,0.00073763887795
14,0.1,0.1,2,1.3,0.000649379106734
14,0.1,0.1,2,1.4,0.000576695573769
14,0.1,0.1,2,1.5,0.000516181638742
14,0.1,0.1,2,1.6,0.000465192635067
14,0.1,0.1,2,1.7,0.000421696099271
14,0.1,0.1,2,1.8,0.000384140788124
14,0.1,0.1,2,1.9,0.00035134733234
14,0.1,0.1,2,2,0.000322405169244
14,0.1,0.1,2,2.1,0.000296573718806
14,0.1,0.1,2,2.2,0.000273341438657
14,0.1,0.1,2,2.3,0.000252489721461
14,0.1,0.1,2,2.4,0.000233395261514
14,0.1,0.1,2,2.5,0.000215665163731
14,0.1,0.1,2,2.6,0.00019988483788
14,0.1,0.1,2,2.7,0.000184742264007
14,0.1,0.1,2,2.8,0.000171000004932
14,0.1,0.1,2,2.9,0.000158272641017
14,0.1,0.1,2,3,0.000145963164672
16,0.1,0.1,2,0,0.00556221818165
16,0.1,0.1,2,0.1,0.00485065633887
16,0.1,0.1,2,0.2,0.00419227997379
16,0.1,0.1,2,0.3,0.00359673156996
16,0.1,0.1,2,0.4,0.00307100252351
16,0.1,0.1,2,0.5,0.00261788524074
16,0.1,0.1,2,0.6,0.00223553984031
16,0.1,0.1,2,0.7,0.00191831409491
16,0.1,0.1,2,0.8,0.0016582505103
16,0.1,0.1,2,0.9,0.00144656880691
16,0.1,0.1,2,1,0.00127473496268
16,0.1,0.1,2,1.1,0.00113507196756
16,0.1,0.1,2,1.2,0.001021022117
16,0.1,0.1,2,1.3,0.0009271865346
16,0.1,0.1,2,1.4,0.000849238605494
16,0.1,0.1,2,1.5,0.000783777657911
16,0.1,0.1,2,1.6,0.00072816568906
16,0.1,0.1,2,1.7,0.000680372183102
16,0.1,0.1,2,1.8,0.000638839244687
16,0.1,0.1,2,1.9,0.000602370970804
16,0.1,0.1,2,2,0.000570045836429
16,0.1,0.1,2,2.1,0.000541148175244
16,0.1,0.1,2,2.2,0.000515123095124
16,0.1,0.1,2,2.3,0.000491523214426
16,0.1,0.1,2,2.4,0.000470004925114
16,0.1,0.1,2,2.5,0.000450276716561
16,0.1,0.1,2,2.6,0.000432119832792
16,0.1,0.1,2,2.7,0.000415309405065
16,0.1,0.1,2,2.8,0.00039977929967
16,0.1,0.1,2,2.9,0.000385200155751
16,0.1,0.1,2,3,0.000371765706952
18,0.1,0.1,2,0,0.00579525467138
18,0.1,0.1,2,0.1,0.00511781409919
18,0.1,0.1,2,0.2,0.00448430130489
18,0.1,0.1,2,0.3,0.00390407439927
18,0.1,0.1,2,0.4,0.00338492002127
18,0.1,0.1,2,0.5,0.00293141670163
18,0.1,0.1,2,0.6,0.00254398051638
18,0.1,0.1,2,0.7,0.00221904647976
18,0.1,0.1,2,0.8,0.00195018390925
18,0.1,0.1,2,0.9,0.00172953109463
18,0.1,0.1,2,1,0.00154901940916
18,0.1,0.1,2,1.1,0.00140117173389
18,0.1,0.1,2,1.2,0.00127950006605
18,0.1,0.1,2,1.3,0.0011786186778
18,0.1,0.1,2,1.4,0.00109419004342
18,0.1,0.1,2,1.5,0.00102279079377
18,0.1,0.1,2,1.6,0.000961753055453
18,0.1,0.1,2,1.7,0.000909011721171
18,0.1,0.1,2,1.8,0.000862971586285
18,0.1,0.1,2,1.9,0.000822398432846
18,0.1,0.1,2,2,0.000786333029761
18,0.1,0.1,2,2.1,0.000754024840713
18,0.1,0.1,2,2.2,0.000724881731301
18,0.1,0.1,2,2.3,0.00069843199262
18,0.1,0.1,2,2.4,0.000674296380223
18,0.1,0.1,2,2.5,0.000652165947467
18,0.1,0.1,2,2.6,0.000631787829669
18,0.1,0.1,2,2.7,0.000612952017169
18,0.1,0.1,2,2.8,0.000595478829567
18,0.1,0.1,2,2.9,0.000579227850334
18,0.1,0.1,2,3,0.000564062557366
20,0.1,0.1,2,0,0.00601379332354
20,0.1,0.1,2,0.1,0.00536810506157
20,0.1,0.1,2,0.2,0.00475898422366
20,0.1,0.1,2,0.3,0.00419508756876
20,0.1,0.1,2,0.4,0.00368427871298
20,0.1,0.1,2,0.5,0.00323212775327
20,0.1,0.1,2,0.6,0.00284072722538
20,0.1,0.1,2,0.7,0.00250838651143
20,0.1,0.1,2,0.8,0.00223029800049
20,0.1,0.1,2,0.9,0.00199976219603
20,0.1,0.1,2,1,0.00180942728965
20,0.1,0.1,2,1.1,0.00165220566953
20,0.1,0.1,2,1.2,0.00152179367849
20,0.1,0.1,2,1.3,0.00141287282214
20,0.1,0.1,2,1.4,0.00132110928408
20,0.1,0.1,2,1.5,0.00124305006659
20,0.1,0.1,2,1.6,0.00117598106301
20,0.1,0.1,2,1.7,0.00111778378956
20,0.1,0.1,2,1.8,0.00106680800643
20,0.1,0.1,2,1.9,0.00102176598983
20,0.1,0.1,2,2,0.000981648313962
20,0.1,0.1,2,2.1,0.000945658451115
20,0.1,0.1,2,2.2,0.000913162774012
20,0.1,0.1,2,2.3,0.000883652671192
20,0.1,0.1,2,2.4,0.000856715963339
20,0.1,0.1,2,2.5,0.000832015351403
20,0.1,0.1,2,2.6,0.000809272126019
20,0.1,0.1,2,2.7,0.000788253884569
20,0.1,0.1,2,2.8,0.000768764967171
20,0.1,0.1,2,2.9,0.000750639372169
20,0.1,0.1,2,3,0.000733735492357
22,0.1,0.1,2,0,0.00622049472204
22,0.1,0.1,2,0.1,0.0056042189856
22,0.1,0.1,2,0.2,0.00501865998164
22,0.1,0.1,2,0.3,0.00447160245861
22,0.1,0.1,2,0.4,0.00397055463691
22,0.1,0.1,2,0.5,0.00352148130952
22,0.1,0.1,2,0.6,0.00312760026591
22,0.1,0.1,2,0.7,0.00278877325138
22,0.1,0.1,2,0.8,0.00250176078007
22,0.1,0.1,2,0.9,0.00226114807721
22,0.1,0.1,2,1,0.00206048169709
22,0.1,0.1,2,1.1,0.00189322553467
22,0.1,0.1,2,1.2,0.00175337362257
22,0.1,0.1,2,1.3,0.0016357408428
22,0.1,0.1,2,1.4,0.00153602874027
22,0.1,0.1,2,1.5,0.00145076503496
22,0.1,0.1,2,1.6,0.00137718827844
22,0.1,0.1,2,1.7,0.00131312028083
22,0.1,0.1,2,1.8,0.00125684772205
22,0.1,0.1,2,1.9,0.00120702137581
22,0.1,0.1,2,2,0.00116257443448
22,0.1,0.1,2,2.1,0.00112265823469
22,0.1,0.1,2,2.2,0.00108659256673
22,0.1,0.1,2,2.3,0.00105382764383
22,0.1,0.1,2,2.4,0.00102391513684
22,0.1,0.1,2,2.5,0.000996486140081
22,0.1,0.1,2,2.6,0.000971234381264
22,0.1,0.1,2,2.7,0.000947903382685
22,0.1,0.1,2,2.8,0.000926276593271
22,0.1,0.1,2,2.9,0.000906169751834
22,0.1,0.1,2,3,0.000887424935079
4,0.1,0.2,2,0,0.00333399194888
4,0.1,0.2,2,0.1,0.00224633513745
4,0.1,0.2,2,0.2,0.00133929561462
4,0.1,0.2,2,0.3,0.000577888335972
4,0.1,0.2,2,0.4,8.58670949686e-39
4,0.1,0.2,2,0.5,3.71559638749e-283
4,0.1,0.2,2,0.6,2.61854792295861e-321
4,0.1,0.2,2,0.7,1.75887369919484e-321
4,0.1,0.2,2,0.8,1.38832446481390e-321
4,0.1,0.2,2,0.9,1.31421461793772e-321
4,0.1,0.2,2,1,1.31421461793772e-321
4,0.1,0.2,2,1.1,1.31421461793772e-321
4,0.1,0.2,2,1.2,1.13141032897645e-321
4,0.1,0.2,2,1.3,7.26276499386632e-322
4,0.1,0.2,2,1.4,1.20057951939423e-321
4,0.1,0.2,2,1.5,7.70742407512345e-322
4,0.1,0.2,2,1.6,6.47225996052033e-322
4,0.1,0.2,2,1.7,6.86751247719333e-322
4,0.1,0.2,2,1.8,6.76869934802508e-322
4,0.1,0.2,2,1.9,5.87938118551083e-322
4,0.1,0.2,2,2,1.46243431169009e-321
4,0.1,0.2,2,2.1,8.64614880222181e-322
4,0.1,0.2,2,2.2,6.8181059126092e-322
4,0.1,0.2,2,2.3,8.05327002721232e-322
4,0.1,0.2,2,2.4,7.06513873552983e-322
4,0.1,0.2,2,2.5,7.36157812303457e-322
4,0.1,0.2,2,2.6,7.31217155845045e-322
4,0.1,0.2,2,2.7,7.06513873552983e-322
4,0.1,0.2,2,2.8,1.04247851272503e-321
4,0.1,0.2,2,2.9,9.14021444806306e-322
4,0.1,0.2,2,3,8.30030285013294e-322
6,0.1,0.2,2,0,0.00393482727039
6,0.1,0.2,2,0.1,0.00289841291804
6,0.1,0.2,2,0.2,0.00202006819184
6,0.1,0.2,2,0.3,0.00128232405907
6,0.1,0.2,2,0.4,0.000663127838109
6,0.1,0.2,2,0.5,0.000140759926518
6,0.1,0.2,2,0.6,2.70519282047e-156
6,0.1,0.2,2,0.7,5.08393549570643e-321
6,0.1,0.2,2,0.8,3.05826634775732e-321
6,0.1,0.2,2,0.9,2.30234590962021e-321
6,0.1,0.2,2,1,2.49503151149830e-321
6,0.1,0.2,2,1.1,2.08001636899165e-321
6,0.1,0.2,2,1.2,2.08495702545006e-321
6,0.1,0.2,2,1.3,2.13930424649260e-321
6,0.1,0.2,2,1.4,2.24799868857767e-321
6,0.1,0.2,2,1.5,1.9416779881561e-321
6,0.1,0.2,2,1.6,1.82804288961261e-321
6,0.1,0.2,2,1.7,1.79345829440372e-321
6,0.1,0.2,2,1.8,1.8626274848215e-321
6,0.1,0.2,2,1.9,1.47231562460691e-321
6,0.1,0.2,2,2,2.08989768190847e-321
6,0.1,0.2,2,2.1,2.10471965128371e-321
6,0.1,0.2,2,2.2,1.77863632502849e-321
6,0.1,0.2,2,2.3,2.0207284914907e-321
6,0.1,0.2,2,2.4,1.77369566857008e-321
6,0.1,0.2,2,2.5,1.75393304273643e-321
6,0.1,0.2,2,2.6,1.70946713461071e-321
6,0.1,0.2,2,2.7,1.66994188294341e-321
6,0.1,0.2,2,2.8,2.16400752878466e-321
6,0.1,0.2,2,2.9,2.17388884170148e-321
6,0.1,0.2,2,3,1.93673733169769e-321
8,0.1,0.2,2,0,0.00437122735123
8,0.1,0.2,2,0.1,0.00337875166481
8,0.1,0.2,2,0.2,0.00251834139293
8,0.1,0.2,2,0.3,0.00178587240741
8,0.1,0.2,2,0.4,0.00116975914809
8,0.1,0.2,2,0.5,0.000654572423957
8,0.1,0.2,2,0.6,0.000224636012114
8,0.1,0.2,2,0.7,6.01152889129e-76
8,0.1,0.2,2,0.8,2.21371643896e-228
8,0.1,0.2,2,0.9,4.84678398570263e-321
8,0.1,0.2,2,1,4.23908324131790e-321
8,0.1,0.2,2,1.1,3.74007693901824e-321
8,0.1,0.2,2,1.2,3.53256936776491e-321
8,0.1,0.2,2,1.3,3.6857297179757e-321
8,0.1,0.2,2,1.4,3.76972087776871e-321
8,0.1,0.2,2,1.5,3.06814766067414e-321
8,0.1,0.2,2,1.6,2.69759842629321e-321
8,0.1,0.2,2,1.7,2.74700499087733e-321
8,0.1,0.2,2,1.8,2.55926004545766e-321
8,0.1,0.2,2,1.9,2.75688630379416e-321
8,0.1,0.2,2,2,3.19166407213445e-321
8,0.1,0.2,2,2.1,3.10767291234144e-321
8,0.1,0.2,2,2.2,2.66301383108432e-321
8,0.1,0.2,2,2.3,3.30529917067794e-321
8,0.1,0.2,2,2.4,2.69759842629321e-321
8,0.1,0.2,2,2.5,2.58396332774972e-321
8,0.1,0.2,2,2.6,2.57408201483289e-321
8,0.1,0.2,2,2.7,2.27270197086973e-321
8,0.1,0.2,2,2.8,3.19660472859287e-321
8,0.1,0.2,2,2.9,3.25589260609381e-321
8,0.1,0.2,2,3,2.91498731046335e-321
10,0.1,0.2,2,0,0.00472768092031
